Positvity measure (%),Split,Provider country,Mode of study,Level of study,Subject,Question Number,Responses
86.5,Asian,England,Full-time,Other undergraduate,Biological and sport sciences,Theme 6: Learning resources,37
90.3,Asian,England,Full-time,Other undergraduate,Biological and sport sciences,Theme 7: Student voice,38
85.9,Asian,England,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 1: Teaching on my course,16
75,Asian,England,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 2: Learning opportunities,16
73.8,Asian,England,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 3: Assessment and feedback,16
78.1,Asian,England,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 4: Academic support,16
62.5,Asian,England,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 5: Organisation and management,16
79.2,Asian,England,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 6: Learning resources,16
77.1,Asian,England,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 7: Student voice,16
85.2,Asian,England,Full-time,Other undergraduate,Physical sciences,Theme 1: Teaching on my course,27
89.6,Asian,England,Full-time,Other undergraduate,Physical sciences,Theme 2: Learning opportunities,27
82.2,Asian,England,Full-time,Other undergraduate,Physical sciences,Theme 3: Assessment and feedback,27
79.6,Asian,England,Full-time,Other undergraduate,Physical sciences,Theme 4: Academic support,27
90.7,Asian,England,Full-time,Other undergraduate,Physical sciences,Theme 5: Organisation and management,27
95.1,Asian,England,Full-time,Other undergraduate,Physical sciences,Theme 6: Learning resources,27
84,Asian,England,Full-time,Other undergraduate,Physical sciences,Theme 7: Student voice,27
72.7,Asian,England,Full-time,Other undergraduate,Engineering and technology,Theme 1: Teaching on my course,11
65.5,Asian,England,Full-time,Other undergraduate,Engineering and technology,Theme 2: Learning opportunities,11
81.8,Asian,England,Full-time,Other undergraduate,Engineering and technology,Theme 3: Assessment and feedback,11
86.4,Asian,England,Full-time,Other undergraduate,Engineering and technology,Theme 4: Academic support,11
63.6,Asian,England,Full-time,Other undergraduate,Engineering and technology,Theme 5: Organisation and management,11
81.8,Asian,England,Full-time,Other undergraduate,Engineering and technology,Theme 6: Learning resources,11
78.8,Asian,England,Full-time,Other undergraduate,Engineering and technology,Theme 7: Student voice,11
89.4,Asian,England,Full-time,Other undergraduate,Computing,Theme 1: Teaching on my course,33
78.2,Asian,England,Full-time,Other undergraduate,Computing,Theme 2: Learning opportunities,33
84.2,Asian,England,Full-time,Other undergraduate,Computing,Theme 3: Assessment and feedback,33
87.9,Asian,England,Full-time,Other undergraduate,Computing,Theme 4: Academic support,33
81.8,Asian,England,Full-time,Other undergraduate,Computing,Theme 5: Organisation and management,33
82.3,Asian,England,Full-time,Other undergraduate,Computing,Theme 6: Learning resources,33
74.2,Asian,England,Full-time,Other undergraduate,Computing,Theme 7: Student voice,31
98.3,Asian,England,Full-time,Other undergraduate,"Architecture, building and planning",Theme 1: Teaching on my course,15
98.7,Asian,England,Full-time,Other undergraduate,"Architecture, building and planning",Theme 2: Learning opportunities,15
98.7,Asian,England,Full-time,Other undergraduate,"Architecture, building and planning",Theme 3: Assessment and feedback,15
90,Asian,England,Full-time,Other undergraduate,"Architecture, building and planning",Theme 4: Academic support,15
90,Asian,England,Full-time,Other undergraduate,"Architecture, building and planning",Theme 5: Organisation and management,15
90,Asian,England,Full-time,Other undergraduate,"Architecture, building and planning",Theme 6: Learning resources,15
75.6,Asian,England,Full-time,Other undergraduate,"Architecture, building and planning",Theme 7: Student voice,15
87.2,Asian,England,Full-time,Other undergraduate,Social sciences,Theme 1: Teaching on my course,73.2
90.4,Asian,England,Full-time,Other undergraduate,Social sciences,Theme 2: Learning opportunities,73.2
86.8,Asian,England,Full-time,Other undergraduate,Social sciences,Theme 3: Assessment and feedback,73.2
79.9,Asian,England,Full-time,Other undergraduate,Social sciences,Theme 4: Academic support,73.2
77.6,Asian,England,Full-time,Other undergraduate,Social sciences,Theme 5: Organisation and management,73.2
83.9,Asian,England,Full-time,Other undergraduate,Social sciences,Theme 6: Learning resources,73.2
80.1,Asian,England,Full-time,Other undergraduate,Social sciences,Theme 7: Student voice,73.2
93,Asian,England,Full-time,Other undergraduate,Business and management,Theme 1: Teaching on my course,384
91.8,Asian,England,Full-time,Other undergraduate,Business and management,Theme 2: Learning opportunities,383
91.7,Asian,England,Full-time,Other undergraduate,Business and management,Theme 3: Assessment and feedback,384
91.1,Asian,England,Full-time,Other undergraduate,Business and management,Theme 4: Academic support,384
91.3,Asian,England,Full-time,Other undergraduate,Business and management,Theme 5: Organisation and management,384
89.3,Asian,England,Full-time,Other undergraduate,Business and management,Theme 6: Learning resources,384
88.4,Asian,England,Full-time,Other undergraduate,Business and management,Theme 7: Student voice,382
95,Asian,England,Full-time,Other undergraduate,Education and teaching,Theme 1: Teaching on my course,82.3
92.2,Asian,England,Full-time,Other undergraduate,Education and teaching,Theme 2: Learning opportunities,82.3
93.5,Asian,England,Full-time,Other undergraduate,Education and teaching,Theme 3: Assessment and feedback,82.3
90.5,Asian,England,Full-time,Other undergraduate,Education and teaching,Theme 4: Academic support,82.3
87.7,Asian,England,Full-time,Other undergraduate,Education and teaching,Theme 5: Organisation and management,82.3
85.3,Asian,England,Full-time,Other undergraduate,Education and teaching,Theme 6: Learning resources,82.3
88,Asian,England,Full-time,Other undergraduate,Education and teaching,Theme 7: Student voice,82.3
94.8,Asian,England,Full-time,Other undergraduate,"Design, and creative and performing arts",Theme 1: Teaching on my course,38.5
89.1,Asian,England,Full-time,Other undergraduate,"Design, and creative and performing arts",Theme 2: Learning opportunities,38.5
88.6,Asian,England,Full-time,Other undergraduate,"Design, and creative and performing arts",Theme 3: Assessment and feedback,38.5
95.5,Asian,England,Full-time,Other undergraduate,"Design, and creative and performing arts",Theme 4: Academic support,38.5
81.8,Asian,England,Full-time,Other undergraduate,"Design, and creative and performing arts",Theme 5: Organisation and management,38.5
83.5,Asian,England,Full-time,Other undergraduate,"Design, and creative and performing arts",Theme 6: Learning resources,38.5
85.3,Asian,England,Full-time,Other undergraduate,"Design, and creative and performing arts",Theme 7: Student voice,38.5
91.1,Asian,England,Full-time,Other undergraduate,All subjects,Theme 1: Teaching on my course,860
89.7,Asian,England,Full-time,Other undergraduate,All subjects,Theme 2: Learning opportunities,859
89.8,Asian,England,Full-time,Other undergraduate,All subjects,Theme 3: Assessment and feedback,860
87.8,Asian,England,Full-time,Other undergraduate,All subjects,Theme 4: Academic support,860
84,Asian,England,Full-time,Other undergraduate,All subjects,Theme 5: Organisation and management,860
86.5,Asian,England,Full-time,Other undergraduate,All subjects,Theme 6: Learning resources,859
84.4,Asian,England,Full-time,Other undergraduate,All subjects,Theme 7: Student voice,854
100,Asian,England,Part-time,Other undergraduate,Subjects allied to medicine,Theme 1: Teaching on my course,10
86.7,Asian,England,Part-time,Other undergraduate,Subjects allied to medicine,Theme 2: Learning opportunities,10
82,Asian,England,Part-time,Other undergraduate,Subjects allied to medicine,Theme 3: Assessment and feedback,10
100,Asian,England,Part-time,Other undergraduate,Subjects allied to medicine,Theme 4: Academic support,10
95,Asian,England,Part-time,Other undergraduate,Subjects allied to medicine,Theme 5: Organisation and management,10
85.2,Asian,England,Part-time,Other undergraduate,Subjects allied to medicine,Theme 6: Learning resources,9
80,Asian,England,Part-time,Other undergraduate,Subjects allied to medicine,Theme 7: Student voice,10
90,Asian,England,Part-time,Other undergraduate,Social sciences,Theme 1: Teaching on my course,10
92,Asian,England,Part-time,Other undergraduate,Social sciences,Theme 2: Learning opportunities,10
94,Asian,England,Part-time,Other undergraduate,Social sciences,Theme 3: Assessment and feedback,10
90,Asian,England,Part-time,Other undergraduate,Social sciences,Theme 4: Academic support,10
90,Asian,England,Part-time,Other undergraduate,Social sciences,Theme 5: Organisation and management,10
90,Asian,England,Part-time,Other undergraduate,Social sciences,Theme 6: Learning resources,10
80,Asian,England,Part-time,Other undergraduate,Social sciences,Theme 7: Student voice,10
98.9,Asian,England,Part-time,Other undergraduate,Education and teaching,Theme 1: Teaching on my course,22
97.3,Asian,England,Part-time,Other undergraduate,Education and teaching,Theme 2: Learning opportunities,22
90,Asian,England,Part-time,Other undergraduate,Education and teaching,Theme 3: Assessment and feedback,22
90.9,Asian,England,Part-time,Other undergraduate,Education and teaching,Theme 4: Academic support,22
90.9,Asian,England,Part-time,Other undergraduate,Education and teaching,Theme 5: Organisation and management,22
92.4,Asian,England,Part-time,Other undergraduate,Education and teaching,Theme 6: Learning resources,22
91.7,Asian,England,Part-time,Other undergraduate,Education and teaching,Theme 7: Student voice,22
93.6,Asian,England,Part-time,Other undergraduate,All subjects,Theme 1: Teaching on my course,72
89.7,Asian,England,Part-time,Other undergraduate,All subjects,Theme 2: Learning opportunities,72
88.3,Asian,England,Part-time,Other undergraduate,All subjects,Theme 3: Assessment and feedback,72
93.7,Asian,England,Part-time,Other undergraduate,All subjects,Theme 4: Academic support,71
89.6,Asian,England,Part-time,Other undergraduate,All subjects,Theme 5: Organisation and management,72
85.4,Asian,England,Part-time,Other undergraduate,All subjects,Theme 6: Learning resources,71
84.5,Asian,England,Part-time,Other undergraduate,All subjects,Theme 7: Student voice,72
83.8,Asian,England,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 1: Teaching on my course,1537.1
77.9,Asian,England,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 2: Learning opportunities,1537.1
66.9,Asian,England,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 3: Assessment and feedback,1537.1
79.2,Asian,England,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 4: Academic support,1535.1
57.6,Asian,England,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 5: Organisation and management,1537.1
83.7,Asian,England,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 6: Learning resources,1533.1
65.6,Asian,England,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 7: Student voice,1532.1
82.9,Asian,England,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 1: Teaching on my course,865.2
80.1,Asian,England,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 2: Learning opportunities,865.2
66,Asian,England,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 3: Assessment and feedback,865.2
80.2,Asian,England,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 4: Academic support,865.2
67.1,Asian,England,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 5: Organisation and management,864.2
86.2,Asian,England,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 6: Learning resources,861.2
65.1,Asian,England,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 7: Student voice,864.2
86.7,Asian,England,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 1: Teaching on my course,53.3
84.1,Asian,England,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 2: Learning opportunities,53.3
69.7,Asian,England,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 3: Assessment and feedback,53.3
84.5,Asian,England,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 4: Academic support,53.3
78.1,Asian,England,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 5: Organisation and management,53.3
89.7,Asian,England,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 6: Learning resources,53.3
71.7,Asian,England,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 7: Student voice,53.3
93.2,Asian,England,All modes,Undergraduate with postgraduate component,Psychology,Theme 1: Teaching on my course,11
89.1,Asian,England,All modes,Undergraduate with postgraduate component,Psychology,Theme 2: Learning opportunities,11
63.6,Asian,England,All modes,Undergraduate with postgraduate component,Psychology,Theme 3: Assessment and feedback,11
90.9,Asian,England,All modes,Undergraduate with postgraduate component,Psychology,Theme 4: Academic support,11
90.9,Asian,England,All modes,Undergraduate with postgraduate component,Psychology,Theme 5: Organisation and management,11
100,Asian,England,All modes,Undergraduate with postgraduate component,Psychology,Theme 6: Learning resources,11
78.8,Asian,England,All modes,Undergraduate with postgraduate component,Psychology,Theme 7: Student voice,11
94.3,Asian,England,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 1: Teaching on my course,22
90.9,Asian,England,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 2: Learning opportunities,22
80.5,Asian,England,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 3: Assessment and feedback,22
90.9,Asian,England,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 4: Academic support,22
68.2,Asian,England,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 5: Organisation and management,22
86.4,Asian,England,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 6: Learning resources,22
74.2,Asian,England,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 7: Student voice,22
88.2,Asian,England,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 1: Teaching on my course,214.5
84.1,Asian,England,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 2: Learning opportunities,214.5
70.8,Asian,England,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 3: Assessment and feedback,214.5
88.1,Asian,England,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 4: Academic support,214.5
77.1,Asian,England,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 5: Organisation and management,214.5
89.1,Asian,England,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 6: Learning resources,213.5
71.6,Asian,England,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 7: Student voice,213
86.9,Asian,England,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 1: Teaching on my course,80.5
82.8,Asian,England,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 2: Learning opportunities,80.5
77.8,Asian,England,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 3: Assessment and feedback,80.5
87.7,Asian,England,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 4: Academic support,80.5
81.5,Asian,England,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 5: Organisation and management,80.5
90.6,Asian,England,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 6: Learning resources,79.5
70.1,Asian,England,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 7: Student voice,80
84.4,Asian,England,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 1: Teaching on my course,667
81.8,Asian,England,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 2: Learning opportunities,667
70.2,Asian,England,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 3: Assessment and feedback,667
85,Asian,England,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 4: Academic support,667
73.9,Asian,England,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 5: Organisation and management,667
87.8,Asian,England,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 6: Learning resources,663
72.1,Asian,England,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 7: Student voice,658
79.5,Asian,England,All modes,Undergraduate with postgraduate component,Computing,Theme 1: Teaching on my course,120.4
80.6,Asian,England,All modes,Undergraduate with postgraduate component,Computing,Theme 2: Learning opportunities,120.4
65,Asian,England,All modes,Undergraduate with postgraduate component,Computing,Theme 3: Assessment and feedback,120.4
79.7,Asian,England,All modes,Undergraduate with postgraduate component,Computing,Theme 4: Academic support,120.4
63.6,Asian,England,All modes,Undergraduate with postgraduate component,Computing,Theme 5: Organisation and management,120.4
90.6,Asian,England,All modes,Undergraduate with postgraduate component,Computing,Theme 6: Learning resources,119.4
69.6,Asian,England,All modes,Undergraduate with postgraduate component,Computing,Theme 7: Student voice,120.4
95.8,Asian,England,All modes,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 1: Teaching on my course,35.5
91,Asian,England,All modes,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 2: Learning opportunities,35.5
91.3,Asian,England,All modes,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 3: Assessment and feedback,35.5
95.8,Asian,England,All modes,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 4: Academic support,35.5
84.5,Asian,England,All modes,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 5: Organisation and management,35.5
85,Asian,England,All modes,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 6: Learning resources,35.5
86.9,Asian,England,All modes,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 7: Student voice,35.5
91.2,Asian,England,All modes,Undergraduate with postgraduate component,Social sciences,Theme 1: Teaching on my course,8.5
85.9,Asian,England,All modes,Undergraduate with postgraduate component,Social sciences,Theme 2: Learning opportunities,8.5
78.8,Asian,England,All modes,Undergraduate with postgraduate component,Social sciences,Theme 3: Assessment and feedback,8.5
76.5,Asian,England,All modes,Undergraduate with postgraduate component,Social sciences,Theme 4: Academic support,8.5
70.6,Asian,England,All modes,Undergraduate with postgraduate component,Social sciences,Theme 5: Organisation and management,8.5
100,Asian,England,All modes,Undergraduate with postgraduate component,Social sciences,Theme 6: Learning resources,8.5
80.4,Asian,England,All modes,Undergraduate with postgraduate component,Social sciences,Theme 7: Student voice,8.5
94.1,Asian,England,All modes,Undergraduate with postgraduate component,Law,Theme 1: Teaching on my course,17
85.9,Asian,England,All modes,Undergraduate with postgraduate component,Law,Theme 2: Learning opportunities,17
84.7,Asian,England,All modes,Undergraduate with postgraduate component,Law,Theme 3: Assessment and feedback,17
97.1,Asian,England,All modes,Undergraduate with postgraduate component,Law,Theme 4: Academic support,17
91.2,Asian,England,All modes,Undergraduate with postgraduate component,Law,Theme 5: Organisation and management,17
93.8,Asian,England,All modes,Undergraduate with postgraduate component,Law,Theme 6: Learning resources,16
76.5,Asian,England,All modes,Undergraduate with postgraduate component,Law,Theme 7: Student voice,17
90.5,Asian,England,All modes,Undergraduate with postgraduate component,Business and management,Theme 1: Teaching on my course,15.8
89.2,Asian,England,All modes,Undergraduate with postgraduate component,Business and management,Theme 2: Learning opportunities,15.8
89.2,Asian,England,All modes,Undergraduate with postgraduate component,Business and management,Theme 3: Assessment and feedback,15.8
93.7,Asian,England,All modes,Undergraduate with postgraduate component,Business and management,Theme 4: Academic support,15.8
79.4,Asian,England,All modes,Undergraduate with postgraduate component,Business and management,Theme 5: Organisation and management,15.8
96.6,Asian,England,All modes,Undergraduate with postgraduate component,Business and management,Theme 6: Learning resources,14.8
74.6,Asian,England,All modes,Undergraduate with postgraduate component,Business and management,Theme 7: Student voice,15.8
95.4,Asian,England,All modes,Undergraduate with postgraduate component,"Geography, earth and environmental studies",Theme 1: Teaching on my course,11.9
88.9,Asian,England,All modes,Undergraduate with postgraduate component,"Geography, earth and environmental studies",Theme 2: Learning opportunities,11.9
82.9,Asian,England,All modes,Undergraduate with postgraduate component,"Geography, earth and environmental studies",Theme 3: Assessment and feedback,11.9
95,Asian,England,All modes,Undergraduate with postgraduate component,"Geography, earth and environmental studies",Theme 4: Academic support,11.9
66.4,Asian,England,All modes,Undergraduate with postgraduate component,"Geography, earth and environmental studies",Theme 5: Organisation and management,11.9
90.2,Asian,England,All modes,Undergraduate with postgraduate component,"Geography, earth and environmental studies",Theme 6: Learning resources,11.9
63.6,Asian,England,All modes,Undergraduate with postgraduate component,"Geography, earth and environmental studies",Theme 7: Student voice,11.9
84.3,Asian,England,All modes,Undergraduate with postgraduate component,All subjects,Theme 1: Teaching on my course,3666
80.2,Asian,England,All modes,Undergraduate with postgraduate component,All subjects,Theme 2: Learning opportunities,3666
68.3,Asian,England,All modes,Undergraduate with postgraduate component,All subjects,Theme 3: Assessment and feedback,3666
81.7,Asian,England,All modes,Undergraduate with postgraduate component,All subjects,Theme 4: Academic support,3664
65.8,Asian,England,All modes,Undergraduate with postgraduate component,All subjects,Theme 5: Organisation and management,3664
86.1,Asian,England,All modes,Undergraduate with postgraduate component,All subjects,Theme 6: Learning resources,3649
67.8,Asian,England,All modes,Undergraduate with postgraduate component,All subjects,Theme 7: Student voice,3649
83.8,Asian,England,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 1: Teaching on my course,1537.1
77.9,Asian,England,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 2: Learning opportunities,1537.1
66.9,Asian,England,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 3: Assessment and feedback,1537.1
79.2,Asian,England,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 4: Academic support,1535.1
57.6,Asian,England,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 5: Organisation and management,1537.1
83.7,Asian,England,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 6: Learning resources,1533.1
65.6,Asian,England,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 7: Student voice,1532.1
82.9,Asian,England,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 1: Teaching on my course,863.2
80.1,Asian,England,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 2: Learning opportunities,863.2
66.1,Asian,England,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 3: Assessment and feedback,863.2
80.2,Asian,England,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 4: Academic support,863.2
67.2,Asian,England,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 5: Organisation and management,862.2
86.2,Asian,England,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 6: Learning resources,859.2
65.2,Asian,England,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 7: Student voice,862.2
86.7,Asian,England,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 1: Teaching on my course,53.3
84.1,Asian,England,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 2: Learning opportunities,53.3
69.7,Asian,England,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 3: Assessment and feedback,53.3
84.5,Asian,England,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 4: Academic support,53.3
78.1,Asian,England,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 5: Organisation and management,53.3
89.7,Asian,England,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 6: Learning resources,53.3
71.7,Asian,England,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 7: Student voice,53.3
93.2,Asian,England,Full-time,Undergraduate with postgraduate component,Psychology,Theme 1: Teaching on my course,11
89.1,Asian,England,Full-time,Undergraduate with postgraduate component,Psychology,Theme 2: Learning opportunities,11
63.6,Asian,England,Full-time,Undergraduate with postgraduate component,Psychology,Theme 3: Assessment and feedback,11
90.9,Asian,England,Full-time,Undergraduate with postgraduate component,Psychology,Theme 4: Academic support,11
90.9,Asian,England,Full-time,Undergraduate with postgraduate component,Psychology,Theme 5: Organisation and management,11
100,Asian,England,Full-time,Undergraduate with postgraduate component,Psychology,Theme 6: Learning resources,11
78.8,Asian,England,Full-time,Undergraduate with postgraduate component,Psychology,Theme 7: Student voice,11
94.3,Asian,England,Full-time,Undergraduate with postgraduate component,Veterinary sciences,Theme 1: Teaching on my course,22
90.9,Asian,England,Full-time,Undergraduate with postgraduate component,Veterinary sciences,Theme 2: Learning opportunities,22
80.5,Asian,England,Full-time,Undergraduate with postgraduate component,Veterinary sciences,Theme 3: Assessment and feedback,22
90.9,Asian,England,Full-time,Undergraduate with postgraduate component,Veterinary sciences,Theme 4: Academic support,22
68.2,Asian,England,Full-time,Undergraduate with postgraduate component,Veterinary sciences,Theme 5: Organisation and management,22
86.4,Asian,England,Full-time,Undergraduate with postgraduate component,Veterinary sciences,Theme 6: Learning resources,22
74.2,Asian,England,Full-time,Undergraduate with postgraduate component,Veterinary sciences,Theme 7: Student voice,22
88.2,Asian,England,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 1: Teaching on my course,214.5
84.1,Asian,England,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 2: Learning opportunities,214.5
70.8,Asian,England,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 3: Assessment and feedback,214.5
88.1,Asian,England,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 4: Academic support,214.5
77.1,Asian,England,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 5: Organisation and management,214.5
89.1,Asian,England,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 6: Learning resources,213.5
71.6,Asian,England,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 7: Student voice,213
86.9,Asian,England,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 1: Teaching on my course,80.5
82.8,Asian,England,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 2: Learning opportunities,80.5
77.8,Asian,England,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 3: Assessment and feedback,80.5
87.7,Asian,England,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 4: Academic support,80.5
81.5,Asian,England,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 5: Organisation and management,80.5
90.6,Asian,England,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 6: Learning resources,79.5
70.1,Asian,England,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 7: Student voice,80
84.3,Asian,England,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 1: Teaching on my course,662.5
81.7,Asian,England,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 2: Learning opportunities,662.5
70,Asian,England,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 3: Assessment and feedback,662.5
84.9,Asian,England,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 4: Academic support,662.5
73.7,Asian,England,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 5: Organisation and management,662.5
87.7,Asian,England,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 6: Learning resources,658.5
71.9,Asian,England,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 7: Student voice,653.5
79.5,Asian,England,Full-time,Undergraduate with postgraduate component,Computing,Theme 1: Teaching on my course,120.4
80.6,Asian,England,Full-time,Undergraduate with postgraduate component,Computing,Theme 2: Learning opportunities,120.4
65,Asian,England,Full-time,Undergraduate with postgraduate component,Computing,Theme 3: Assessment and feedback,120.4
79.7,Asian,England,Full-time,Undergraduate with postgraduate component,Computing,Theme 4: Academic support,120.4
63.6,Asian,England,Full-time,Undergraduate with postgraduate component,Computing,Theme 5: Organisation and management,120.4
90.6,Asian,England,Full-time,Undergraduate with postgraduate component,Computing,Theme 6: Learning resources,119.4
69.6,Asian,England,Full-time,Undergraduate with postgraduate component,Computing,Theme 7: Student voice,120.4
95.7,Asian,England,Full-time,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 1: Teaching on my course,35
90.9,Asian,England,Full-time,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 2: Learning opportunities,35
91.1,Asian,England,Full-time,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 3: Assessment and feedback,35
95.7,Asian,England,Full-time,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 4: Academic support,35
84.3,Asian,England,Full-time,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 5: Organisation and management,35
85.7,Asian,England,Full-time,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 6: Learning resources,35
86.7,Asian,England,Full-time,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 7: Student voice,35
91.2,Asian,England,Full-time,Undergraduate with postgraduate component,Social sciences,Theme 1: Teaching on my course,8.5
85.9,Asian,England,Full-time,Undergraduate with postgraduate component,Social sciences,Theme 2: Learning opportunities,8.5
78.8,Asian,England,Full-time,Undergraduate with postgraduate component,Social sciences,Theme 3: Assessment and feedback,8.5
