Positvity measure (%),Split,Provider country,Mode of study,Level of study,Subject,Question Number,Responses
77.3,Female,Northern Ireland,Part-time,First degree,Social sciences,Theme 7: Student voice,57.3
88.8,Female,Northern Ireland,Part-time,First degree,All subjects,Theme 1: Teaching on my course,93
83,Female,Northern Ireland,Part-time,First degree,All subjects,Theme 2: Learning opportunities,93
84.2,Female,Northern Ireland,Part-time,First degree,All subjects,Theme 3: Assessment and feedback,93
80.1,Female,Northern Ireland,Part-time,First degree,All subjects,Theme 4: Academic support,93
81.7,Female,Northern Ireland,Part-time,First degree,All subjects,Theme 5: Organisation and management,93
86,Female,Northern Ireland,Part-time,First degree,All subjects,Theme 6: Learning resources,93
73.7,Female,Northern Ireland,Part-time,First degree,All subjects,Theme 7: Student voice,92
96.4,Female,Northern Ireland,All modes,Other undergraduate,Subjects allied to medicine,Theme 1: Teaching on my course,69
89,Female,Northern Ireland,All modes,Other undergraduate,Subjects allied to medicine,Theme 2: Learning opportunities,69
86.4,Female,Northern Ireland,All modes,Other undergraduate,Subjects allied to medicine,Theme 3: Assessment and feedback,69
89.1,Female,Northern Ireland,All modes,Other undergraduate,Subjects allied to medicine,Theme 4: Academic support,69
71,Female,Northern Ireland,All modes,Other undergraduate,Subjects allied to medicine,Theme 5: Organisation and management,69
82.6,Female,Northern Ireland,All modes,Other undergraduate,Subjects allied to medicine,Theme 6: Learning resources,68
67.6,Female,Northern Ireland,All modes,Other undergraduate,Subjects allied to medicine,Theme 7: Student voice,69
93.6,Female,Northern Ireland,All modes,Other undergraduate,Biological and sport sciences,Theme 1: Teaching on my course,35
91.9,Female,Northern Ireland,All modes,Other undergraduate,Biological and sport sciences,Theme 2: Learning opportunities,35
94.9,Female,Northern Ireland,All modes,Other undergraduate,Biological and sport sciences,Theme 3: Assessment and feedback,35
94.3,Female,Northern Ireland,All modes,Other undergraduate,Biological and sport sciences,Theme 4: Academic support,35
92.9,Female,Northern Ireland,All modes,Other undergraduate,Biological and sport sciences,Theme 5: Organisation and management,35
88.6,Female,Northern Ireland,All modes,Other undergraduate,Biological and sport sciences,Theme 6: Learning resources,35
90.5,Female,Northern Ireland,All modes,Other undergraduate,Biological and sport sciences,Theme 7: Student voice,35
72.9,Female,Northern Ireland,All modes,Other undergraduate,"Agriculture, food and related studies",Theme 1: Teaching on my course,12
70,Female,Northern Ireland,All modes,Other undergraduate,"Agriculture, food and related studies",Theme 2: Learning opportunities,12
48.3,Female,Northern Ireland,All modes,Other undergraduate,"Agriculture, food and related studies",Theme 3: Assessment and feedback,12
62.5,Female,Northern Ireland,All modes,Other undergraduate,"Agriculture, food and related studies",Theme 4: Academic support,12
58.3,Female,Northern Ireland,All modes,Other undergraduate,"Agriculture, food and related studies",Theme 5: Organisation and management,12
75,Female,Northern Ireland,All modes,Other undergraduate,"Agriculture, food and related studies",Theme 6: Learning resources,12
52.8,Female,Northern Ireland,All modes,Other undergraduate,"Agriculture, food and related studies",Theme 7: Student voice,12
86.7,Female,Northern Ireland,All modes,Other undergraduate,Computing,Theme 1: Teaching on my course,30
90,Female,Northern Ireland,All modes,Other undergraduate,Computing,Theme 2: Learning opportunities,30
86.3,Female,Northern Ireland,All modes,Other undergraduate,Computing,Theme 3: Assessment and feedback,30
88.3,Female,Northern Ireland,All modes,Other undergraduate,Computing,Theme 4: Academic support,30
88.3,Female,Northern Ireland,All modes,Other undergraduate,Computing,Theme 5: Organisation and management,30
88.3,Female,Northern Ireland,All modes,Other undergraduate,Computing,Theme 6: Learning resources,30
80,Female,Northern Ireland,All modes,Other undergraduate,Computing,Theme 7: Student voice,30
92.4,Female,Northern Ireland,All modes,Other undergraduate,Social sciences,Theme 1: Teaching on my course,138
94.3,Female,Northern Ireland,All modes,Other undergraduate,Social sciences,Theme 2: Learning opportunities,138
91.9,Female,Northern Ireland,All modes,Other undergraduate,Social sciences,Theme 3: Assessment and feedback,138
93.8,Female,Northern Ireland,All modes,Other undergraduate,Social sciences,Theme 4: Academic support,138
84.8,Female,Northern Ireland,All modes,Other undergraduate,Social sciences,Theme 5: Organisation and management,138
90.9,Female,Northern Ireland,All modes,Other undergraduate,Social sciences,Theme 6: Learning resources,136
86.1,Female,Northern Ireland,All modes,Other undergraduate,Social sciences,Theme 7: Student voice,138
95.6,Female,Northern Ireland,All modes,Other undergraduate,Business and management,Theme 1: Teaching on my course,45
89.8,Female,Northern Ireland,All modes,Other undergraduate,Business and management,Theme 2: Learning opportunities,45
84,Female,Northern Ireland,All modes,Other undergraduate,Business and management,Theme 3: Assessment and feedback,45
88.9,Female,Northern Ireland,All modes,Other undergraduate,Business and management,Theme 4: Academic support,45
83.3,Female,Northern Ireland,All modes,Other undergraduate,Business and management,Theme 5: Organisation and management,45
94.1,Female,Northern Ireland,All modes,Other undergraduate,Business and management,Theme 6: Learning resources,45
77.8,Female,Northern Ireland,All modes,Other undergraduate,Business and management,Theme 7: Student voice,45
80.8,Female,Northern Ireland,All modes,Other undergraduate,"Media, journalism and communications",Theme 1: Teaching on my course,20
84,Female,Northern Ireland,All modes,Other undergraduate,"Media, journalism and communications",Theme 2: Learning opportunities,20
89,Female,Northern Ireland,All modes,Other undergraduate,"Media, journalism and communications",Theme 3: Assessment and feedback,20
82.5,Female,Northern Ireland,All modes,Other undergraduate,"Media, journalism and communications",Theme 4: Academic support,20
63.3,Female,Northern Ireland,All modes,Other undergraduate,"Media, journalism and communications",Theme 5: Organisation and management,20
84.7,Female,Northern Ireland,All modes,Other undergraduate,"Media, journalism and communications",Theme 6: Learning resources,20
71.9,Female,Northern Ireland,All modes,Other undergraduate,"Media, journalism and communications",Theme 7: Student voice,20
97.5,Female,Northern Ireland,All modes,Other undergraduate,"Design, and creative and performing arts",Theme 1: Teaching on my course,27
91.9,Female,Northern Ireland,All modes,Other undergraduate,"Design, and creative and performing arts",Theme 2: Learning opportunities,27
84.4,Female,Northern Ireland,All modes,Other undergraduate,"Design, and creative and performing arts",Theme 3: Assessment and feedback,27
94.4,Female,Northern Ireland,All modes,Other undergraduate,"Design, and creative and performing arts",Theme 4: Academic support,27
95.7,Female,Northern Ireland,All modes,Other undergraduate,"Design, and creative and performing arts",Theme 5: Organisation and management,27
92.8,Female,Northern Ireland,All modes,Other undergraduate,"Design, and creative and performing arts",Theme 6: Learning resources,27
77,Female,Northern Ireland,All modes,Other undergraduate,"Design, and creative and performing arts",Theme 7: Student voice,27
91.9,Female,Northern Ireland,All modes,Other undergraduate,All subjects,Theme 1: Teaching on my course,397
90.5,Female,Northern Ireland,All modes,Other undergraduate,All subjects,Theme 2: Learning opportunities,397
87.5,Female,Northern Ireland,All modes,Other undergraduate,All subjects,Theme 3: Assessment and feedback,397
90.6,Female,Northern Ireland,All modes,Other undergraduate,All subjects,Theme 4: Academic support,397
81.6,Female,Northern Ireland,All modes,Other undergraduate,All subjects,Theme 5: Organisation and management,397
88.5,Female,Northern Ireland,All modes,Other undergraduate,All subjects,Theme 6: Learning resources,394
79.5,Female,Northern Ireland,All modes,Other undergraduate,All subjects,Theme 7: Student voice,397
91.7,Female,Northern Ireland,Apprenticeship,Other undergraduate,All subjects,Theme 1: Teaching on my course,18
93.3,Female,Northern Ireland,Apprenticeship,Other undergraduate,All subjects,Theme 2: Learning opportunities,18
95,Female,Northern Ireland,Apprenticeship,Other undergraduate,All subjects,Theme 3: Assessment and feedback,18
100,Female,Northern Ireland,Apprenticeship,Other undergraduate,All subjects,Theme 4: Academic support,18
80.6,Female,Northern Ireland,Apprenticeship,Other undergraduate,All subjects,Theme 5: Organisation and management,18
73.1,Female,Northern Ireland,Apprenticeship,Other undergraduate,All subjects,Theme 6: Learning resources,18
85.2,Female,Northern Ireland,Apprenticeship,Other undergraduate,All subjects,Theme 7: Student voice,18
93.6,Female,Northern Ireland,Full-time,Other undergraduate,Biological and sport sciences,Theme 1: Teaching on my course,35
91.9,Female,Northern Ireland,Full-time,Other undergraduate,Biological and sport sciences,Theme 2: Learning opportunities,35
94.9,Female,Northern Ireland,Full-time,Other undergraduate,Biological and sport sciences,Theme 3: Assessment and feedback,35
94.3,Female,Northern Ireland,Full-time,Other undergraduate,Biological and sport sciences,Theme 4: Academic support,35
92.9,Female,Northern Ireland,Full-time,Other undergraduate,Biological and sport sciences,Theme 5: Organisation and management,35
88.6,Female,Northern Ireland,Full-time,Other undergraduate,Biological and sport sciences,Theme 6: Learning resources,35
90.5,Female,Northern Ireland,Full-time,Other undergraduate,Biological and sport sciences,Theme 7: Student voice,35
72.9,Female,Northern Ireland,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 1: Teaching on my course,12
70,Female,Northern Ireland,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 2: Learning opportunities,12
48.3,Female,Northern Ireland,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 3: Assessment and feedback,12
62.5,Female,Northern Ireland,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 4: Academic support,12
58.3,Female,Northern Ireland,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 5: Organisation and management,12
75,Female,Northern Ireland,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 6: Learning resources,12
52.8,Female,Northern Ireland,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 7: Student voice,12
83,Female,Northern Ireland,Full-time,Other undergraduate,Computing,Theme 1: Teaching on my course,22
88.2,Female,Northern Ireland,Full-time,Other undergraduate,Computing,Theme 2: Learning opportunities,22
85.5,Female,Northern Ireland,Full-time,Other undergraduate,Computing,Theme 3: Assessment and feedback,22
84.1,Female,Northern Ireland,Full-time,Other undergraduate,Computing,Theme 4: Academic support,22
88.6,Female,Northern Ireland,Full-time,Other undergraduate,Computing,Theme 5: Organisation and management,22
92.4,Female,Northern Ireland,Full-time,Other undergraduate,Computing,Theme 6: Learning resources,22
80.3,Female,Northern Ireland,Full-time,Other undergraduate,Computing,Theme 7: Student voice,22
91.9,Female,Northern Ireland,Full-time,Other undergraduate,Social sciences,Theme 1: Teaching on my course,117
93.5,Female,Northern Ireland,Full-time,Other undergraduate,Social sciences,Theme 2: Learning opportunities,117
91.1,Female,Northern Ireland,Full-time,Other undergraduate,Social sciences,Theme 3: Assessment and feedback,117
93.2,Female,Northern Ireland,Full-time,Other undergraduate,Social sciences,Theme 4: Academic support,117
84.2,Female,Northern Ireland,Full-time,Other undergraduate,Social sciences,Theme 5: Organisation and management,117
90.4,Female,Northern Ireland,Full-time,Other undergraduate,Social sciences,Theme 6: Learning resources,115
85,Female,Northern Ireland,Full-time,Other undergraduate,Social sciences,Theme 7: Student voice,117
95.5,Female,Northern Ireland,Full-time,Other undergraduate,Business and management,Theme 1: Teaching on my course,44
89.5,Female,Northern Ireland,Full-time,Other undergraduate,Business and management,Theme 2: Learning opportunities,44
83.6,Female,Northern Ireland,Full-time,Other undergraduate,Business and management,Theme 3: Assessment and feedback,44
88.6,Female,Northern Ireland,Full-time,Other undergraduate,Business and management,Theme 4: Academic support,44
83,Female,Northern Ireland,Full-time,Other undergraduate,Business and management,Theme 5: Organisation and management,44
93.9,Female,Northern Ireland,Full-time,Other undergraduate,Business and management,Theme 6: Learning resources,44
77.3,Female,Northern Ireland,Full-time,Other undergraduate,Business and management,Theme 7: Student voice,44
80.8,Female,Northern Ireland,Full-time,Other undergraduate,"Media, journalism and communications",Theme 1: Teaching on my course,20
84,Female,Northern Ireland,Full-time,Other undergraduate,"Media, journalism and communications",Theme 2: Learning opportunities,20
89,Female,Northern Ireland,Full-time,Other undergraduate,"Media, journalism and communications",Theme 3: Assessment and feedback,20
82.5,Female,Northern Ireland,Full-time,Other undergraduate,"Media, journalism and communications",Theme 4: Academic support,20
63.3,Female,Northern Ireland,Full-time,Other undergraduate,"Media, journalism and communications",Theme 5: Organisation and management,20
84.7,Female,Northern Ireland,Full-time,Other undergraduate,"Media, journalism and communications",Theme 6: Learning resources,20
71.9,Female,Northern Ireland,Full-time,Other undergraduate,"Media, journalism and communications",Theme 7: Student voice,20
97.5,Female,Northern Ireland,Full-time,Other undergraduate,"Design, and creative and performing arts",Theme 1: Teaching on my course,27
91.9,Female,Northern Ireland,Full-time,Other undergraduate,"Design, and creative and performing arts",Theme 2: Learning opportunities,27
84.4,Female,Northern Ireland,Full-time,Other undergraduate,"Design, and creative and performing arts",Theme 3: Assessment and feedback,27
94.4,Female,Northern Ireland,Full-time,Other undergraduate,"Design, and creative and performing arts",Theme 4: Academic support,27
95.7,Female,Northern Ireland,Full-time,Other undergraduate,"Design, and creative and performing arts",Theme 5: Organisation and management,27
92.8,Female,Northern Ireland,Full-time,Other undergraduate,"Design, and creative and performing arts",Theme 6: Learning resources,27
77,Female,Northern Ireland,Full-time,Other undergraduate,"Design, and creative and performing arts",Theme 7: Student voice,27
90.9,Female,Northern Ireland,Full-time,Other undergraduate,All subjects,Theme 1: Teaching on my course,296
90.3,Female,Northern Ireland,Full-time,Other undergraduate,All subjects,Theme 2: Learning opportunities,296
86.8,Female,Northern Ireland,Full-time,Other undergraduate,All subjects,Theme 3: Assessment and feedback,296
90,Female,Northern Ireland,Full-time,Other undergraduate,All subjects,Theme 4: Academic support,296
83.8,Female,Northern Ireland,Full-time,Other undergraduate,All subjects,Theme 5: Organisation and management,296
90.2,Female,Northern Ireland,Full-time,Other undergraduate,All subjects,Theme 6: Learning resources,294
81.2,Female,Northern Ireland,Full-time,Other undergraduate,All subjects,Theme 7: Student voice,296
96.1,Female,Northern Ireland,Part-time,Other undergraduate,Subjects allied to medicine,Theme 1: Teaching on my course,64
88.8,Female,Northern Ireland,Part-time,Other undergraduate,Subjects allied to medicine,Theme 2: Learning opportunities,64
86.3,Female,Northern Ireland,Part-time,Other undergraduate,Subjects allied to medicine,Theme 3: Assessment and feedback,64
88.3,Female,Northern Ireland,Part-time,Other undergraduate,Subjects allied to medicine,Theme 4: Academic support,64
68.8,Female,Northern Ireland,Part-time,Other undergraduate,Subjects allied to medicine,Theme 5: Organisation and management,64
81.7,Female,Northern Ireland,Part-time,Other undergraduate,Subjects allied to medicine,Theme 6: Learning resources,63
66.7,Female,Northern Ireland,Part-time,Other undergraduate,Subjects allied to medicine,Theme 7: Student voice,64
94.1,Female,Northern Ireland,Part-time,Other undergraduate,Social sciences,Theme 1: Teaching on my course,17
98.8,Female,Northern Ireland,Part-time,Other undergraduate,Social sciences,Theme 2: Learning opportunities,17
95.3,Female,Northern Ireland,Part-time,Other undergraduate,Social sciences,Theme 3: Assessment and feedback,17
97.1,Female,Northern Ireland,Part-time,Other undergraduate,Social sciences,Theme 4: Academic support,17
91.2,Female,Northern Ireland,Part-time,Other undergraduate,Social sciences,Theme 5: Organisation and management,17
98,Female,Northern Ireland,Part-time,Other undergraduate,Social sciences,Theme 6: Learning resources,17
90.2,Female,Northern Ireland,Part-time,Other undergraduate,Social sciences,Theme 7: Student voice,17
95.8,Female,Northern Ireland,Part-time,Other undergraduate,All subjects,Theme 1: Teaching on my course,83
90.8,Female,Northern Ireland,Part-time,Other undergraduate,All subjects,Theme 2: Learning opportunities,83
88.4,Female,Northern Ireland,Part-time,Other undergraduate,All subjects,Theme 3: Assessment and feedback,83
90.4,Female,Northern Ireland,Part-time,Other undergraduate,All subjects,Theme 4: Academic support,83
74.1,Female,Northern Ireland,Part-time,Other undergraduate,All subjects,Theme 5: Organisation and management,83
85.6,Female,Northern Ireland,Part-time,Other undergraduate,All subjects,Theme 6: Learning resources,82
72.3,Female,Northern Ireland,Part-time,Other undergraduate,All subjects,Theme 7: Student voice,83
92,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 1: Teaching on my course,199
87,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 2: Learning opportunities,199
76.5,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 3: Assessment and feedback,199
90.7,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 4: Academic support,199
69.8,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 5: Organisation and management,200
89.8,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 6: Learning resources,198
73.3,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 7: Student voice,197
87.5,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 1: Teaching on my course,62.2
83.6,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 2: Learning opportunities,62.2
76.3,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 3: Assessment and feedback,62.2
88.7,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 4: Academic support,62.2
83.9,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 5: Organisation and management,62.2
90.9,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 6: Learning resources,62.2
78.6,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 7: Student voice,62.2
76.4,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 1: Teaching on my course,12
75,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 2: Learning opportunities,12
63.3,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 3: Assessment and feedback,12
66.7,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 4: Academic support,12
50,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 5: Organisation and management,12
75,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 6: Learning resources,12
33.3,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 7: Student voice,12
91.2,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 1: Teaching on my course,11.3
88.5,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 2: Learning opportunities,11.3
74.3,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 3: Assessment and feedback,11.3
95.6,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 4: Academic support,11.3
77.9,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 5: Organisation and management,11.3
95.6,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 6: Learning resources,11.3
85.3,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 7: Student voice,11.3
92.4,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 1: Teaching on my course,9.8
97,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 2: Learning opportunities,9.8
84.8,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 3: Assessment and feedback,9.8
89.8,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 4: Academic support,9.8
74.6,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 5: Organisation and management,9.8
98.3,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 6: Learning resources,9.8
79.7,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 7: Student voice,9.8
82.7,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 1: Teaching on my course,37.5
83.5,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 2: Learning opportunities,37.5
70.5,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 3: Assessment and feedback,37.5
82.7,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 4: Academic support,37.5
69.3,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 5: Organisation and management,37.5
87.1,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 6: Learning resources,37.5
68,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 7: Student voice,37.5
80.9,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Computing,Theme 1: Teaching on my course,9.2
73.8,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Computing,Theme 2: Learning opportunities,9.2
71.6,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Computing,Theme 3: Assessment and feedback,9.2
83.6,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Computing,Theme 4: Academic support,9.2
67.2,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Computing,Theme 5: Organisation and management,9.2
70.9,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Computing,Theme 6: Learning resources,9.2
67.2,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,Computing,Theme 7: Student voice,9.2
89.4,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,All subjects,Theme 1: Teaching on my course,353
85.8,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,All subjects,Theme 2: Learning opportunities,353
75.6,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,All subjects,Theme 3: Assessment and feedback,353
89,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,All subjects,Theme 4: Academic support,353
72.2,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,All subjects,Theme 5: Organisation and management,354
89.2,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,All subjects,Theme 6: Learning resources,352
72.7,Female,Northern Ireland,All modes,Undergraduate with postgraduate component,All subjects,Theme 7: Student voice,351
92,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 1: Teaching on my course,199
87,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 2: Learning opportunities,199
76.5,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 3: Assessment and feedback,199
90.7,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 4: Academic support,199
69.8,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 5: Organisation and management,200
89.8,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 6: Learning resources,198
73.3,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 7: Student voice,197
87.5,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 1: Teaching on my course,62.2
83.6,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 2: Learning opportunities,62.2
76.3,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 3: Assessment and feedback,62.2
88.7,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 4: Academic support,62.2
83.9,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 5: Organisation and management,62.2
90.9,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 6: Learning resources,62.2
78.6,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 7: Student voice,62.2
76.4,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 1: Teaching on my course,12
75,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 2: Learning opportunities,12
63.3,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 3: Assessment and feedback,12
66.7,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 4: Academic support,12
50,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 5: Organisation and management,12
75,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 6: Learning resources,12
33.3,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 7: Student voice,12
91.2,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 1: Teaching on my course,11.3
88.5,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 2: Learning opportunities,11.3
74.3,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 3: Assessment and feedback,11.3
95.6,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 4: Academic support,11.3
77.9,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 5: Organisation and management,11.3
95.6,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 6: Learning resources,11.3
85.3,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 7: Student voice,11.3
92.4,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 1: Teaching on my course,9.8
97,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 2: Learning opportunities,9.8
84.8,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 3: Assessment and feedback,9.8
89.8,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 4: Academic support,9.8
74.6,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 5: Organisation and management,9.8
98.3,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 6: Learning resources,9.8
79.7,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 7: Student voice,9.8
82.7,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 1: Teaching on my course,37.5
83.5,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 2: Learning opportunities,37.5
70.5,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 3: Assessment and feedback,37.5
82.7,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 4: Academic support,37.5
69.3,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 5: Organisation and management,37.5
87.1,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 6: Learning resources,37.5
68,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 7: Student voice,37.5
81.6,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Computing,Theme 1: Teaching on my course,8.2
73,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Computing,Theme 2: Learning opportunities,8.2
75.5,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Computing,Theme 3: Assessment and feedback,8.2
81.6,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Computing,Theme 4: Academic support,8.2
69.4,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Computing,Theme 5: Organisation and management,8.2
75.5,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Computing,Theme 6: Learning resources,8.2
71.4,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,Computing,Theme 7: Student voice,8.2
89.4,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,All subjects,Theme 1: Teaching on my course,352
85.8,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,All subjects,Theme 2: Learning opportunities,352
